name,ein,city,state,website,phone,formatted_address,place_id
JACK AND ELAINE MALONEY HUMANE TRUST WC168,756421792,SAN ANTONIO,TX,https://www.sahumane.org/,(210) 226-7461,4804 Fredericksburg Rd, San Antonio, TX 78229, USA,ChIJNV7QrBZeXIYRljGOj-q41CY
GRENACHE FEST INC,933319307,MILTON FRWTR,OR,http://mongatawinery.com/,(541) 861-9485,81768 S Fork Walla Walla River Rd, Milton-Freewater, OR 97862, USA,ChIJU0kf98NPolQR19JUHWh6uMg
ORVILLE D & RUTH A MERILLAT FOUNDATION,382476813,ANN ARBOR,MI,http://www.aaacf.org/,(734) 663-0401,301 N Main St Ste 300, Ann Arbor, MI 48104, USA,ChIJxW2iOhauPIgRdLJdmCgHDc8
OPERATION NODE INC,394225817,LAKELAND,FL,https://www.newlifelakeland.org/,(863) 589-7623,1221 Omohundro Ave, Lakeland, FL 33805, USA,ChIJgyRCZqE43YgRz6mm8jXvZiE
G ROBERT MUCHEMORE FOUNDATION C/O AGNES B MUCHEMORE,911781660,OMAHA,NE,http://omahafoundation.org/,(402) 342-3458,1120 S 101st St Ste 320, Omaha, NE 68124, USA,ChIJ815ipWiOk4cRFV0zSbs6jGc
PAUL ROBESON FOUNDATION INC,113309848,NEW YORK,NY,https://thepaulrobesonhouseofprinceton.org/,(609) 375-8743,110 Witherspoon St, Princeton, NJ 08542, USA,ChIJmXRn94Pnw4kRP7MwvDEDOkM
THE SUE & EUGENE MERCY JR FOUNDATION,136217050,CHARLOTTESVILLE,VA,https://www.sweetjuliagrace.org/contact,(571) 247-5176,9994 Sowder Village Square #501, Manassas, VA 20109, USA,ChIJXSY_C75dtokRDJPaPcTb7kI
FRANKLIN LINDSAY STUDENT AID FUND,746031753,CHICAGO,IL,http://franklinlindsay.org/,(866) 300-6222 ext. 52914,Mail Station: TX1-2963, 2200 Ross Ave 5th floor, Dallas, TX 75201, USA,ChIJfYDmHhLLRIYRtTmNUOCfIQQ
MARIAN SNOOK TR FBO MT PLEASANT LIFE CARE FUND,262840639,LEBANON,OH,https://flc.family/,(513) 239-5429,920 Harbor Dr, Lebanon, OH 45036, USA,ChIJ7ZQRWT30QIgRPDbOg1HQefM
NESTLE SCHOLARSHIP FOUNDATION,873568395,ARLINGTON,VA,https://www.nestleusa.com/,(800) 225-2270,1812 N Moore St, Arlington, VA 22209, USA,ChIJhZMmvFu2t4kRdd9axy2dTPM
STOWELL CRAYK & BOWN FOUNDATION,472132330,MILLCREEK,UT,https://stowellcrayk.com/,(801) 944-3459,4252 S 700 E, Millcreek, UT 84107, USA,ChIJu41kEACLUocRuP0Z6TtBihM
NINE SIX FOUNDATION,873927730,NEW ALBANY,IN,http://www.cfsouthernindiana.com/,(812) 948-4662,4108 Charlestown Rd, New Albany, IN 47150, USA,ChIJmbudCmhuaYgRfNdbZ9D9azE
SECOND CHANCES INC,844668147,FERN BCH,FL,http://www.nassauhumane.org/,(904) 321-0022,1116 S 14th St, Fernandina Beach, FL 32034, USA,ChIJEdmYm_Em9hQRFFpqjmyQEYE
POHSIUCHEN FAMILY FOUNDATION,332685837,WILMINGTON,DE,http://www.kffde.org/,(302) 319-4665,501 S Walnut St, Wilmington, DE 19801, USA,ChIJ95G6IWH9xokRhFtfgvIpvOM
HARRY KRAMER MEMORIAL FUND,596644290,SAINT LOUIS,MO,https://www.crawfordtaylorfoundation.org/,(314) 512-4283,600 Corporate Park Dr, St. Louis, MO 63105, USA,ChIJqYfw6i_L2IcRiE3fdg-FTc4
INNOVATING WORTHY PROJECTS,226083636,GREEN COVE SPRINGS,FL,https://clayhabitat.org/,(904) 657-2082,3 S West St, Green Cove Springs, FL 32043, USA,ChIJxdd303_b5YgRbYTbUAnwGiU
L ROBERT & PATRICIA L PAYNE FAMILY FOUNDATION INC,330923365,SAN DIEGO,CA,https://htm.sdsu.edu/,(619) 594-4964,Administration, 5500 Campanile Dr, San Diego, CA 92182, USA,ChIJY28h-H1W2YAREvfKtEJ3XyA
JULIE FAVROT VICKERS FAMILY FUND,582225983,ATLANTA,GA,http://www.familiesfirst.org/,(404) 853-2800,80 Joseph E. Lowery Blvd NW, Atlanta, GA 30314, USA,ChIJ_____4YD9YgRy0A4J8a9TQU
THE PHYLLIS I HURST CHARITABLE TRUST,646216582,BIRMINGHAM,AL,http://ballardhouseproject.org/contact/,(205) 731-2000,1420 7th Ave N, Birmingham, AL 35203, USA,ChIJOwVyMYkbiYgRqU5q4ykvCF0
PEOPLE ACTIVE WITH LINCOLNWOOD SCHOOLS INC,921313031,LINCOLNWOOD,IL,https://www.sd74.org/,(847) 675-8234,6950 E Prairie Rd, Lincolnwood, IL 60712, USA,ChIJRVMtGlDOD4gRll2OOIprcOU
RICHARD B WYATT FAM FOUNDATION,203458206,PITTSBURGH,PA,http://rahuntfdn.org/,(412) 281-8734,1 Bigelow Sq #630, Pittsburgh, PA 15219, USA,ChIJs2c8p1nxNIgRlWB5WLfzXjo
LYNN W & TIMOTHY W PETERS FAMILY FOUNDATION,233024753,LANCASTER,PA,https://lennypetersfoundation.org/,(336) 901-0029,507 Lindsay St, High Point, NC 27262, USA,ChIJ_REgTTEJU4gRdY5OeAQPFGM
COMBAT VETERANS MOTORCYCLE ASSOCIATION 29-5,834392886,PENDLETON,OR,https://www.cvmapa22-13.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1224904944290939145,(724) 944-0439,Slovan VFW, 65 Run St, Slovan, PA 15078, USA,ChIJP08pp4FJNIgRYQ4RIqB4GBs
BURWELL FAMILY FOUNDATION INC,393336685,SIOUX FALLS,SD,http://www.sfacf.org/,(605) 336-7055,200 N Cherapa Pl, Sioux Falls, SD 57103, USA,ChIJkcz5H6K1jocRbjRR6Zpe20g
ROMAN-MASON FOUNDATION,236298763,POTTSVILLE,PA,http://www.yuenglingmansion.com/,(570) 622-2788,1440 Mahantongo St, Pottsville, PA 17901, USA,ChIJ_3r32ZDuxYkRsiHsHkBFohM
FOUNDATION FOR EDUCATIONAL RESEARCH AND DEVELOPMENT,411876141,PARADISE VLY,AZ,http://dvef.org/,(623) 445-5012,20402 N 15th Ave, Phoenix, AZ 85027, USA,ChIJ5xxs4qBvK4cR9xLQBzuHt5A
YR FOUNDATION TRUST,465051622,MONSEY,NY,https://talmudicalacademy.org/,(845) 425-0392,520 Chestnut Ridge Rd, Spring Valley, NY 10977, USA,ChIJadeuLvbnwokRxpqGGUK6N0k
COLUMBUS HAVOC SOFTBALL,873241973,COLUMBUS,NE,https://columbusne.us/Facilities/Facility/Details/Bradshaw-Park-8,(402) 562-4234,1600 48th Ave, Columbus, NE 68601, USA,ChIJ9VG0ayjrkIcR6EuxBGfTyMg
COLEMERE FOUNDATION INC,870666264,PROVO,UT,http://www.colemererealty.com/,(801) 272-8192,9661 S 700 E, Sandy, UT 84070, USA,ChIJN1FrFyBiUocRpUu5ZP8Apb4
BFC VERITAS FOUNDATION INC,850506820,WILMINGTON,DE,http://theveritasfoundation.com/,(866) 640-8783,100 Wellington St W #3110, Toronto, ON M5K 1E7, Canada,ChIJVVUV_NI0K4gRRe9r5osAHPU
SCIENTECH FOUNDATION OF INDIANA INC,356065111,CARMEL,IN,https://www.scientechclub.org/,,2100 E 71st St, Indianapolis, IN 46220, USA,ChIJE2ps7fNTa4gRmWgWeuLrzn4
THE ADELAIDE GURGANUS JACKSON FOUNDATION,561570654,TRENT WOODS,NC,,(910) 436-1749,5537 Tullidge Way, Fort Liberty, NC 28310, USA,ChIJcyFrPudBq4kREuRWSGQw5t8
SWEIGART FAMILY FOUNDATION,262072924,LANCASTER,PA,https://www.ferree-foundation.org/,(717) 735-8288 ext. 109,229 N Duke St, Lancaster, PA 17602, USA,ChIJaRdoyJIkxokRGLUZtEHKtzE
ROGERS WO & WM O MEMORIAL FUND,916283646,DALLAS,TX,http://klydewarrenpark.com/,,1909 Woodall Rodgers Fwy #560, Dallas, TX 75201, USA,ChIJn2CCNDuZToYRXjErXXflIeY
JEANNE AND GLENN EASTON FOUNDATION,271299707,RESTON,VA,http://www.theeastonfoundation.org/,(212) 420-9160,349 W 20th St, New York, NY 10011, USA,ChIJ6d34a7lZwokRHy-OpXanw5o
PRIME HEALTH FOUNDATION,431057862,KANSAS CITY,MO,https://primehealthfoundation.org/,(816) 860-5080,1010 Grand Blvd, Kansas City, MO 64106, USA,ChIJaQzlzmDwwIcRvUI6TSMeXjM
HARRAH FAMILY FOUNDATION,854314099,MOORESVILLE,NC,http://www.daleearnhardtfoundation.org/,(877) 334-3253,1675 Coddle Creek Hwy, Mooresville, NC 28115, USA,ChIJpXIctQsBVIgRlJJ5cyuZM48
JAMES F AND MARION L MILLER FOUNDATION,030373895,PORTLAND,OR,http://www.millerfound.org/,(503) 546-3191,1905 SE 10th Ave, Portland, OR 97214, USA,ChIJ240lEgUKlVQR-0WOgHuZ_3A
BERGLUND-WEISS CHARITABLE FOUNDATION,872451980,WILMINGTON,DE,http://weissbergfoundation.org/,(703) 276-7500,1901 N Moore St Unit 803, Arlington, VA 22209, USA,ChIJBZPTBlu2t4kR_K3ZFNpNqCM
KOOTASCA SENIOR CITIZENS,454679815,NORTHOME,MN,,(218) 897-5246,PO Box 12, Northome, MN 56661, USA,ChIJWXX0maiFuVIRvWNuGfxPjCw
CHARITYWORKS,854109310,WHITE HSE STA,NJ,http://whitehouserescue.com/,(908) 534-2509,269 Main St, White House Station, NJ 08889, USA,ChIJkwrLApuSw4kR0pdDfh4WJxI
SUCCESS BOUND INC,933308083,CHICAGO,IL,,(708) 550-3316,8745 W Higgins Rd, Chicago, IL 60631, USA,ChIJS7Ij7NHJD4gR3P_8Kitli_E
MEDFORD BAND PARENT ORGANIZATION INC,352603891,MEDFORD,MA,https://www.mps02155.org/students-families/medford-family-network,(781) 393-2106,489 Winthrop St, Medford, MA 02155, USA,ChIJVe9_JJd244kRVrOchQLRwug
BOB MCINTYRE FOUNDATION INC,884217995,WESTWOOD,MA,https://yawkeyfoundation.org/,(781) 329-7470,100 Lowder Brook Dr Ste 2800, Westwood, MA 02090, USA,ChIJVe1TNvp_44kRxUMh16MifmY
FIFE CHARITABLE FOUNDATION INC,261202588,WOODSTOCK,GA,http://www.smileupfoundation.org/,,2295 Towne Lake Pkwy Ste. 116-214, Woodstock, GA 30189, USA,ChIJCz66flxp9YgRevb9SbsCjiA
CMR FOR THE KIDS INC,472519442,JUPITER,FL,http://www.childrenstherapies.org/,(561) 748-5430,935 Military Trail #102, Jupiter, FL 33458, USA,ChIJFXTo0APW3ogRbBw-VBifO-I
RIZCEO HEALTH AND HUMAN SERVICES,873708404,CHICAGO,IL,https://www.dhs.state.il.us/page.aspx?module=12&officeid=107,(847) 745-3200,7301 Lincoln Ave, Lincolnwood, IL 60712, USA,ChIJgdwrwcfPD4gRr14LKljS0Fw
A P RANCH INC,463739612,FORT WORTH,TX,http://apranch.org/,(214) 538-9086,1590 Ranch to Market Rd 2871, Fort Worth, TX 76126, USA,ChIJoxuSR5INToYRKvroz-B4rPk
MONTFORT CHARITABLE FOUNDATION INC,392740418,RCHO SANTA FE,CA,https://rsffoundation.org/,(858) 756-6557,162 S Rancho Santa Fe Rd Ste B-30, Encinitas, CA 92024, USA,ChIJ2SDhb5YJ3IAR-_87pGPyuZ0
YOUTH EDUCATION AND SPORTS SUPPORT-YESS,991328470,SUPERIOR,CO,https://www.eygbball.com/,,Sport Stable, 1 Superior Dr, Superior, CO 80027, USA,ChIJm4pDRcKNa4cRv15dytElwvk
TARKINGTON HIGH SCHOOL PROJECT GRADUATION,331737372,CLEVELAND,TX,http://ths.tarkingtonisd.net/,(281) 592-7739,2770 FM 163, Cleveland, TX 77327, USA,ChIJLUsx8TykOIYR1GoFO_rDBRc
WARRIORS ON WHEELS CYCLING,872079895,FAIRBORN,OH,http://www.kgbikes.com/,(937) 294-6895,4090 Marshall Rd, Dayton, OH 45429, USA,ChIJA5OtM56FQIgRhYOSgm-pNYo
GEORGEA M GREAVES FOUNDATION INC,460487613,GREENVILLE,SC,https://gfamissions.org/,(864) 609-5500,1809 Wade Hampton Blvd #110, Greenville, SC 29609, USA,ChIJ75W3aHIuWIgRJWJBFIWPlkw
FUNDACION GERIATRICA CASA DE CAMPO INC,660534023,SAN JUAN,PR,,(787) 653-9648,H3 Cll 8, Caguas, 00725, Puerto Rico,ChIJzwpy8mpbA4wRJr5keCLPePE
SVRLUGA FOUNDATION,043138383,SPOKANE VLY,WA,https://spokaneslavicassociation.org/,(509) 590-2470,5517 E Trent Ave, Spokane, WA 99212, USA,ChIJJ609ik4dnlQRMM8UFC84XJA
CULVERS VIP FOUNDATION INC,392042139,PR DU SAC,WI,http://www.culvers.com/,(608) 643-7980,1240 Water St, Prairie du Sac, WI 53578, USA,ChIJYS1ZEfFyB4gRB3vud6ipGNE
PETERSON FAMILY FOUNDATION,911746622,CAMAS,WA,http://www.pgpf.org/,(212) 542-9200,399 Park Ave 14th floor, New York, NY 10022, USA,ChIJyQqSXPpYwokRF13U1zZNjq4
SAN DIEGO IRISH WARRIORS INC,990869273,VISTA,CA,https://irishoutreachcenter.org/,(619) 291-1630,2725 Congress St #2g, San Diego, CA 92110, USA,ChIJV_1TSueq3oAROhgXW0DbedI
MASSADA FOUNDATION,954664870,LOS ANGELES,CA,https://masadaservices.org/,(310) 715-2020,108 W Victoria St, Gardena, CA 90248, USA,ChIJkWA75bfKwoARBVzbpWACwpY
SO CAL MY THO ASSOCIATION,953995205,CARSON,CA,http://www.socalhort.org/,(818) 567-1496,1308 E Colorado Blvd #209, Pasadena, CA 91106, USA,ChIJ97RLcFCVwoARTuBxW-zedJ4
HUPF FOUNDATION,994847303,DENVER,CO,https://intermountainhealthcare.org/give/saint-joseph-foundation,(303) 812-6437,1895 Franklin St, Denver, CO 80218, USA,ChIJS0y-WzF5bIcR4e6cHGh_tsM
ROBERT S & MARIA J REISMAN CHARITABLE TRUST,046965549,NEEDHAM,MA,https://www.brightspirit.org/,(781) 608-5001,12 Canavan Cir, Needham, MA 02492, USA,ChIJ2aStbT2B44kRFfjMIbQ2VJs
FEARS FAMILY FOUNDATION INC,582514465,FORSYTH,GA,https://www.family-foundation.org/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1050843572555528567,(470) 448-4714,4405 International Blvd NW Ste C 101-103, Norcross, GA 30093, USA,ChIJozg0M2-j9YgRtiWhwm7rzn8
ELLE FUND,616499885,JACKSON,NJ,http://www.ellefoundation.org/,(908) 393-5529,495 N Bridge St Unit 8068, Bridgewater, NJ 08807, USA,ChIJGeNhFGmVw4kRD34c-4CC79M
JANE H@WILSON TR FOB GUMC,207461422,MILWAUKEE,WI,,(414) 266-6000,12129 W Feerick St, Milwaukee, WI 53222, USA,ChIJyUvhK48DBYgR4CKCFHwwZlU
ABRAHAM BEN JACOB SUTTON FOUNDATION INC,116036975,LONG BEACH,NY,https://www.benaiasher.org/,(516) 431-3847,405 W Penn St, Long Beach, NY 11561, USA,ChIJqeYuFvNvwokRqqSw5qdtPNU
HI-FIVE ARTS INCORPORATED,921340583,GLENDALE,WI,https://www.hi-fivestudio.com/,(262) 353-2650,3276 N Weil St, Milwaukee, WI 53212, USA,ChIJz8U6asHvBIgR7-lWqH70JnU
Y&B MEMORIAL FUND,842128192,BROOKLYN,NY,http://www.doe.org/,(212) 628-5207,345 E 102nd St #305, New York, NY 10029, USA,ChIJdX1VdbxYwokRpBh_HKr43ZI
MARINELLA FAMLY FOUNDATION,043567871,BOSTON,MA,http://www.familyreach.org/,(857) 233-2764,142 Berkeley St, Boston, MA 02116, USA,ChIJIQNzP3N644kR8lj-x7qMIBE
WOODLAND FOUNDATION INC,461617321,WASHINGTON,DC,https://calvinwoodlandsrfoundation.org/,(202) 889-3012,2412 Ainger Pl SE #119, Washington, DC 20020, USA,ChIJ1cIqupi5t4kRGe__N1xGKV8
CONSTANCE O PUTNAM FOUNDATION TR,046767748,BOSTON,MA,https://www.putnam.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,(617) 292-1000,100 Federal Street, Federal St, Boston, MA 02110, USA,ChIJXwB4Ewio44kRKkqWfKZNck8
JOSHUAS LIGHT OF LOVE,414697826,AUSTIN,TX,https://www.facebook.com/TLHOLAUSTINTX,,1 Pillow Rd, Sunset Valley, TX 78745, USA,ChIJUfby_yFLW4YRn_4z8p5OCgs
G A FOWLER FAMILY FOUNDATION,471152264,IRVINE,CA,http://www.fowlerfamilyfdn.org/,(216) 906-4578,5900 Landerbrook Dr #200, Mayfield Heights, OH 44124, USA,ChIJI3olaMoDMYgRQhJAdyD6CvQ
POCO BUENO CHARITABLE FOUNDATION INC,462935937,HOUSTON,TX,http://www.unitedwayhouston.org/,(713) 685-2300,50 Waugh Dr, Houston, TX 77007, USA,ChIJOyv67qvAQIYRuEK72jtIdVA
E WILLIAM AND FRANCE KENYON FOUNDATION INC,814858163,VERO BEACH,FL,http://ircommunityfoundation.org/,(772) 492-1407,N, 5070 Jimmy Buffett Mem Hwy Ste 200, Vero Beach, FL 32963, USA,ChIJvb2lY1NZ3ogRCBuEfreGysU
BERRY DREW FAMILY FOUNDATION,816766506,CONCORD,MA,https://www.therfwoodfoundation.org/,(978) 875-1668,8 Judith Rd, Hudson, MA 01749, USA,ChIJOfOmdi3z44kRxhaGsh3y6c8
SARA OTHON FOUNDATION,813658595,PEMBROKE PNES,FL,https://www.hollybrook.com/,(954) 431-4545,900 Hollybrook Dr, Pembroke Pines, FL 33025, USA,ChIJ9wffMqyo2YgRUVAz_Km431k
GEORGE B HENDERSON FOUNDATION,046089310,BOSTON,MA,http://thehendersonfoundation.com/contact.htm,(617) 557-9777,75 State St, Boston, MA 02109, USA,ChIJowL_hYZw44kR4ULqtTYBZL8
MARGARET S COMSTOCK CHARITABLE TR 051399,616257375,LOUISVILLE,KY,https://margaretsconsignment.com/,(502) 896-4706,2700 Frankfort Ave, Louisville, KY 40206, USA,ChIJ6QXTolxzaYgRtN-KVbjlrDY
RAISING BABIES,463529821,BRECKENRIDGE,CO,http://carriagehousebreckenridge.com/,(970) 453-6423,890 Airport Rd, Breckenridge, CO 80424, USA,ChIJOecmrhr2aocRZji7snvOtHU
TREK FOUNDATION INC,862850919,WATERLOO,WI,https://www.trekbikes.com/,(920) 478-2191,801 W Madison St, Waterloo, WI 53594, USA,ChIJuU9IsuWJBogRQ7ZAmbQnzQE
ZET FOUNDATION,205819853,COS COB,CT,,(203) 661-2280,133 River Rd, Cos Cob, CT 06807, USA,ChIJu48_7JCYwokRKgDl7GCPIBw
J IRA AND NICKI HARRIS FOUNDATION INC,650805468,WEST PALM BEACH,FL,http://nicolasfoundation.org/,(561) 900-4875,5642 Corporate Way, West Palm Beach, FL 33407, USA,ChIJCyBYwXbV2IgRyMHZYveU0qE
MR AND MRS ANDREW A LAIRD ENDOWMENT FUND,356016337,FRANKFORT,IN,https://www.edwardjones.com/us-en/financial-advisor/andrew-wehr?y_source=1_NjM5Njg1LTcxNS1sb2NhdGlvbi53ZWJzaXRl,(765) 659-3065,1 N Jackson St, Frankfort, IN 46041, USA,ChIJhRpHtzxqE4gRSVMRsez5foE
CHILD DEVELOPMENT CENTER & THE PINES,236398029,SAINT LOUIS,MO,http://www.stlcc.edu/Student_Resources/Campus_Services/Child_Care_Centers.html,(314) 513-4525,3400 Pershall Rd, St. Louis, MO 63135, USA,ChIJKfPOmcVJ34cRT7pC43ohFms
DOC HENTSCHL FOUNDATION,472635587,SAN DIEGO,CA,http://fhkc.org/,(619) 501-3365,433 G St #402, San Diego, CA 92101, USA,ChIJ4YvgNFhT2YARYp04LokVz_Q
SWORD OF SPLENDOR INTERNATIONAL MINISTRY INC,134167364,BRONX,NY,http://www.goldensword.org/,(914) 268-0098,10 Tanglewylde Ave, Bronxville, NY 10708, USA,ChIJMYPH6q-SwokRCVHpH7LVjt0
LIVING IN FREEDOM TODAY INC,863541223,EDMOND,OK,https://www.dailylivingcenters.org/,(405) 471-6867,2600 E 2nd St, Edmond, OK 73034, USA,ChIJO7JmT-EesocRfjQJGrybqEM
THE LILLIAN HOLOFCENER CHARITABLE FOUNDATION INC,201647844,LUTHERVILLE,MD,http://www.lohp-usa.org/,(202) 232-5647,8705 Edison Ln, Clinton, MD 20735, USA,ChIJr9qBVIC9t4kRUbwGMtv8Aeo
KATHRYN BURFORD TW FBO MEM FD,256191724,PITTSBURGH,PA,https://flypittsburgh.com/,(412) 472-3525,1000 Airport Blvd, Pittsburgh, PA 15231, USA,ChIJN1vNTsNcNIgRWT-NFA0nEsg
ARTHUR J BOTT SR FOUNDATION INC,383024290,GRAND RAPIDS,MI,https://dabsj.org/,(616) 451-2021,2172 Dean Lake Ave NE, Grand Rapids, MI 49505, USA,ChIJ6V1ajLCsGYgRUKq3F2UtkQY
CARMENS FIELD OF ROSES,934205839,FRESNO,TX,https://www.carmensfloralcreations.com/,(512) 577-4675,1501 Bunton Creek Rd #101, Kyle, TX 78640, USA,ChIJN6ieJwdXW4YRP-VeLgUWHZM
LOUIS WELLAN COMMUNITY FUND,237038714,ALEXANDRIA,LA,,(318) 443-9917,1740 Jackson St, Alexandria, LA 71301, USA,ChIJqdwwJzRLJYYRbGgJm4WSqOI
JOSEPH T MCIVOR FOUNDATION,862160353,GLADYS,VA,https://msjf.org/,(804) 380-1994,4097 Old River Trail, Powhatan, VA 23139, USA,ChIJm3RS7bRhsYkRRV_1CTDcPBk
LA VIE SANTE INTERNATIONAL,833792562,KENDALL PARK,NJ,https://lavidawellness.wixsite.com/lavidawellness,(908) 992-5438,1876 Morris Ave, Union, NJ 07083, USA,ChIJpQhPp8atw4kRCqN23-5LRWw
DON ALLEN FOUNDATION INC,136114989,SOUTH MIAMI,FL,https://allenfoundation.org/,(989) 832-5678,812 W Main St, Midland, MI 48640, USA,ChIJC4XR1iLVI4gRJPjQFeM6Gi0
ANITA JEANETTE ENGLES MEMORIAL SCHOLARSHIP INC,853608819,DALLAS,TX,,(214) 398-3700,928 Buckner Blvd, Dallas, TX 75217, USA,ChIJZWeoC0mjToYRWnrxDb1ZZ6E
STRONG DISCIPLE,831353118,EAGAN,MN,http://www.peopleofpraise.org/,(651) 789-2888,Eagan, MN 55121, USA,ChIJAUC--8Us9ocRIliF5DLpiUs
ASPIRE YOUTH INC,831547528,MELBOURNE,FL,http://www.aspireyouthandfamily.com/,(828) 226-5533,1465 Sand Hill Rd, Candler, NC 28715, USA,ChIJ19zFsV-dWYgRL4JVJ1RTPkM
ONE PIECE FOUNDATION,920370463,GOOSE CREEK,SC,,(843) 499-2729,121 E Main St #2115, Moncks Corner, SC 29461, USA,ChIJ__8jF_VZ_ogRmKnsDx08oWY
BOCINA FAMILY FOUNDATION INC,223514672,FAR HILLS,NJ,http://lorenemcclintock.com/,(908) 234-9085,37 Dumont Rd, Far Hills, NJ 07931, USA,ChIJh5ZEiFSWw4kRNirXlQSwxJw
ROARING FORK SHOW UP,852659734,ASPEN,CO,https://roaringforkflyfishing.com/,(970) 920-3511,520 E Durant Ave Ste 209, Aspen, CO 81611, USA,ChIJ-Z9IzF45QIcRtTZvZEEiNvk
THE BOUSTAN CHARITABLE FOUNDATION,874003533,ARLINGTON,MA,https://www.givebacktime.org/,(774) 317-1380,11 Jason St, Arlington, MA 02476, USA,ChIJl9Yno1B244kReiqGKr2e-9k
JOHN & DEB GROSS FAMILY FOUNDATION,861223299,PARK RIDGE,IL,,(847) 825-5311,720 Garden St, Park Ridge, IL 60068, USA,ChIJmSq_d7fJD4gRd7JwvkHceS8
COMMUNITY SERVICE FOUNDATION OF BAY COUNTY INC,591681213,PANAMA CITY,FL,http://www.csfhome.org/,(727) 461-0618,925 Lakeview Rd, Clearwater, FL 33756, USA,ChIJq0g6gezwwogR2bm8qL6pYic
STEVE AND DEANA CAMPBELL FAMILY FOUNDATION,261522911,LAS VEGAS,NV,http://www.campbellfoundation.org/,(410) 990-0900,410 Severn Ave Unit 210, Annapolis, MD 21403, USA,ChIJJwQ2xkb2t4kR-Jomc1_f8WQ
ARTZENTER INSTITUTE,922752283,SAN RAFAEL,CA,https://www.artcenter.edu/,(626) 396-2200,1700 Lida St, Pasadena, CA 91103, USA,ChIJC4f8vTXCwoARhamt5M6L2EE
LUTHERAN SENIOR MINISTRIES INC,371371304,PEORIA,IL,https://www.evertrueliving.org/lutheran-hillside-village/?utm_source=google&utm_medium=Yext,(309) 692-4600,6901 N Galena Rd, Peoria, IL 61614, USA,ChIJM_Ual-5aCogR_zT8UugKqMI
E OLA KAKOU HAWAII,862003663,KALAHEO,HI,,(808) 480-3707,95-5642 Mamalahoa Hwy, Naalehu, HI 96772, USA,ChIJozFmDfJHUXkRKBpAvNL82k8
KATZ FOUNDATION,223336393,CHERRY HILL,NJ,http://www.katzjcc.org/,(856) 424-4444,1301 Springdale Rd, Cherry Hill Township, NJ 08003, USA,ChIJEXp3ubLMxokRCVTbfJBH0s0
HUMBOLDT COUNTY HISTORICAL ASSOCIATION,426074849,HUMBOLDT,IA,https://www.facebook.com/HumboldtCountyHistoricalAssociation,(515) 604-6980,905 1st Ave N, Dakota City, IA 50529, USA,ChIJxwO0Jdlo8ocRjxD_jJPdxlI
DWIGHT D OPPERMAN FOUNDATION,611761422,PHOENIX,AZ,http://www.lodestarfoundation.org/,(602) 956-2699,4455 E Camelback Rd c250, Phoenix, AZ 85018, USA,ChIJJ6PKIPEMK4cR8SEKvP2eYM8
COMMUNITY KITCHEN AND LABS,933615935,LAFAYETTE,CA,https://localkitchens.com/,(415) 718-9837,3455 Mount Diablo Blvd, Lafayette, CA 94549, USA,ChIJzxhvKS9jhYAR-ld4RTtGBvE
WILLIAM IRVINE HOME TRUST,830201660,WHEATLAND,WY,https://www.wyomingbank.bank/,(307) 547-3535,120 Main St, Burns, WY 82053, USA,ChIJbZtr-74Ib4cR0zuU1v8MvJI
AISHEL HATZEDEK,262279933,BROOKLYN,NY,,(347) 585-7739,109 Clara St, Brooklyn, NY 11218, USA,ChIJWWSHPdZawokRJeWcrs1dzK0
HIGH MOUNTAIN CHARITABLE FOUNDATION,472334682,NEW YORK,NY,http://starmountaincharitablefoundation.org/contact/,(212) 810-9022 ext. 175,140 E 45th St, New York, NY 10017, USA,ChIJsVIlEeVYwokRlEZduQ6drOA
JOSEPH B PATTERSON FOUNDATION,956982416,LA JOLLA,CA,https://jwpattersonfoundation.org/,(859) 621-3680,2901 Richmond Rd Ste 140-303, Lexington, KY 40502, USA,ChIJoV-JovdbQogRILpIRkqDRVo
LIMITLESS CHRISTIAN ACADEMY INCORPORATION,871001953,ALEXANDRIA,LA,https://limitlesschristianacademy.com/,(417) 501-5242,400 Northview Rd, Nixa, MO 65714, USA,ChIJBd2VaKhvz4cRDXPcZ870oOA
KELLY FOUNDATION INC,261485027,RALEIGH,NC,https://www.kellyfoundationae.org/,(769) 304-0919,4 Willow Point Ste 80 unit 101, Hattiesburg, MS 39402, USA,ChIJ---zS1vfnIgRfMKITF2Ob4A
COHEN-SCHULTZ CHARITABLE FOUNDATION,770524568,SANTA BARBARA,CA,http://www.sbfoundation.org/,(805) 963-1873,1111 Chapala St #200, Santa Barbara, CA 93101, USA,ChIJ7Tp1_3wU6YARNzrOYmFjy80
NEW CHALLENGE FOUNDATION A CALIFORNIA CORPORATION,472412290,ORANGE,CA,https://www.ncfgiving.com/,(949) 263-0820,650 Town Center Dr #810, Costa Mesa, CA 92626, USA,ChIJqUPk7kTe3IARaHqF58qnqp8
CODER FOUNDATION INC,812518122,PROSPER,TX,https://coderlogics.com/,(469) 252-1977,12800 Westridge Blvd Ste. 219, Frisco, TX 75035, USA,ChIJAQDQXBcoTIYRmIE750Ekxnc
